,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,Argentina,Australia,Austria,Bulgaria,Canada,Chile,Croatia,France,Georgia,Germany,Greece,Hungary,Israel,Italy,Japan,Korea,Moldova,NewZealand,Portugal,Romania,Slovenia,Spain,SouthAfrica,UK,Uruguay,USA
1017,,,,,,,,85000,,,,,,25000,,,,,,,,,,,,125000
1018,,,,,,,,375000,,,,,,25000,,,,,,,,,,,,85000
1019,,,,,,,,375000,,,,,,375000,,,,,,,,,,,,175000
1020,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,175000
1021,,,,,,,,35000,,,,,,275000,,,,,,,,,,,,225000
1022,,,,,,,,125000,,,,,,175000,,,,,,,,,,,,325000
1023,,,,,,,,35000,,,,,,125000,,,,,,,,,,,,175000
1024,,,,,,,,25000,,,,,,225000,,,,,,,,,,,,325000
1025,,,,,,,,25000,,,,,,45000,,,,,,,,,,,,225000
1026,,,,,,,,15000,,,,,,60000,,,,,,,,,,,,125000
1027,,,,,,,,15000,,,,,,45000,,,,,,,,,,,,85000
1028,,,,,,,,15000,,,,,,60000,,,,,,,,,,,,85000
1029,,,,,,,,15000,,,,,,60000,,,,,,,,,,,,45000
1030,,,,,,,,45000,,,,,,60000,,,,,,,,,,,,85000
1031,,,,,,,,25000,,,,,,225000,,,,,,,,,,,,85000
1032,,,,,,,,15000,,,,,,375000,,,,,,,,,,,,225000
1033,,,,,,,,85000,,,,,,375000,,,,,,,,,,,,60000
1034,,,,,,,,15000,,,,,,375000,,,,,,,,,,,,125000
1035,,,,,,,,125000,,,,,,375000,,,,,,,,,,,,125000
1036,,,,,,,,85000,,,,,,375000,,,,,,,,,,,,125000
1037,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,60000
1038,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,85000
1039,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,175000
1040,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,60000
1041,,,,,,,,275000,,,,,,375000,,,,,,,,,,,,175000
1042,,,,,,,,275000,,,,,,60000,,,,,,,,,,,,125000
1043,,,,,,,,375000,,,,,,175000,,,,,,,,,,,,125000
1044,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,275000
1045,,,,,,,,225000,,,,,,85000,,,,,,,,,,,,225000
1046,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,275000
1047,,,,,,,,45000,,,,,,45000,,,,,,,,,,,,35000
1048,,,,,,,,45000,,,,,,125000,,,,,,,,,,,,35000
1049,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,35000
1050,,,,,,,,35000,,,,,,175000,,,,,,,,,,,,35000
1051,,,,,,,,35000,,,,,,375000,,,,,,,,,,,,35000
1052,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,175000
1053,,,,,,,,25000,,,,,,85000,,,,,,,,,,,,125000
1054,,,,,,,,25000,,,,,,60000,,,,,,,,,,,,85000
1055,,,,,,,,25000,,,,,,45000,,,,,,,,,,,,85000
1056,,,,,,,,25000,,,,,,125000,,,,,,,,,,,,85000
1057,,,,,,,,45000,,,,,,35000,,,,,,,,,,,,60000
1058,,,,,,,,35000,,,,,,45000,,,,,,,,,,,,60000
1059,,,,,,,,35000,,,,,,25000,,,,,,,,,,,,60000
1060,,,,,,,,25000,,,,,,45000,,,,,,,,,,,,125000
1061,,,,,,,,45000,,,,,,35000,,,,,,,,,,,,225000
1062,,,,,,,,175000,,,,,,45000,,,,,,,,,,,,225000
1063,,,,,,,,175000,,,,,,45000,,,,,,,,,,,,15000
1064,,,,,,,,85000,,,,,,225000,,,,,,,,,,,,125000
1065,,,,,,,,225000,,,,,,25000,,,,,,,,,,,,125000
1066,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,175000
1067,,,,,,,,175000,,,,,,125000,,,,,,,,,,,,325000
1068,,,,,,,,35000,,,,,,85000,,,,,,,,,,,,35000
1069,,,,,,,,60000,,,,,,25000,,,,,,,,,,,,60000
1070,,,,,,,,175000,,,,,,25000,,,,,,,,,,,,275000
1071,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,275000
1072,,,,,,,,375000,,,,,,35000,,,,,,,,,,,,125000
1073,,,,,,,,60000,,,,,,15000,,,,,,,,,,,,85000
1074,,,,,,,,175000,,,,,,15000,,,,,,,,,,,,125000
1075,,,,,,,,325000,,,,,,375000,,,,,,,,,,,,85000
1076,,,,,,,,25000,,,,,,125000,,,,,,,,,,,,85000
1077,,,,,,,,60000,,,,,,125000,,,,,,,,,,,,35000
1078,,,,,,,,25000,,,,,,375000,,,,,,,,,,,,60000
1079,,,,,,,,25000,,,,,,125000,,,,,,,,,,,,85000
1080,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,85000
1081,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,35000
1082,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,60000
1083,,,,,,,,25000,,,,,,85000,,,,,,,,,,,,60000
1084,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,85000
1085,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,85000
1086,,,,,,,,45000,,,,,,35000,,,,,,,,,,,,85000
1087,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,85000
1088,,,,,,,,175000,,,,,,35000,,,,,,,,,,,,85000
1089,,,,,,,,60000,,,,,,25000,,,,,,,,,,,,85000
1090,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,85000
1091,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,85000
1092,,,,,,,,225000,,,,,,125000,,,,,,,,,,,,85000
1093,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,85000
1094,,,,,,,,25000,,,,,,175000,,,,,,,,,,,,125000
1095,,,,,,,,45000,,,,,,175000,,,,,,,,,,,,375000
1096,,,,,,,,35000,,,,,,35000,,,,,,,,,,,,275000
1097,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,275000
1098,,,,,,,,45000,,,,,,45000,,,,,,,,,,,,375000
1099,,,,,,,,45000,,,,,,125000,,,,,,,,,,,,375000
1100,,,,,,,,35000,,,,,,35000,,,,,,,,,,,,375000
1101,,,,,,,,85000,,,,,,35000,,,,,,,,,,,,45000
1102,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,60000
1103,,,,,,,,45000,,,,,,125000,,,,,,,,,,,,85000
1104,,,,,,,,45000,,,,,,35000,,,,,,,,,,,,85000
1105,,,,,,,,85000,,,,,,25000,,,,,,,,,,,,85000
1106,,,,,,,,175000,,,,,,25000,,,,,,,,,,,,275000
1107,,,,,,,,125000,,,,,,175000,,,,,,,,,,,,125000
1108,,,,,,,,35000,,,,,,125000,,,,,,,,,,,,125000
1109,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,85000
1110,,,,,,,,60000,,,,,,60000,,,,,,,,,,,,60000
1111,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,60000
1112,,,,,,,,125000,,,,,,125000,,,,,,,,,,,,25000
1113,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,25000
1114,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,25000
1115,,,,,,,,35000,,,,,,25000,,,,,,,,,,,,125000
1116,,,,,,,,125000,,,,,,35000,,,,,,,,,,,,125000
1117,,,,,,,,85000,,,,,,375000,,,,,,,,,,,,85000
1118,,,,,,,,85000,,,,,,35000,,,,,,,,,,,,125000
1119,,,,,,,,25000,,,,,,35000,,,,,,,,,,,,225000
1120,,,,,,,,25000,,,,,,35000,,,,,,,,,,,,175000
1121,,,,,,,,25000,,,,,,85000,,,,,,,,,,,,225000
1122,,,,,,,,25000,,,,,,60000,,,,,,,,,,,,225000
1123,,,,,,,,35000,,,,,,225000,,,,,,,,,,,,325000
1124,,,,,,,,125000,,,,,,275000,,,,,,,,,,,,125000
1125,,,,,,,,60000,,,,,,225000,,,,,,,,,,,,125000
1126,,,,,,,,85000,,,,,,275000,,,,,,,,,,,,60000
1127,,,,,,,,175000,,,,,,45000,,,,,,,,,,,,225000
1128,,,,,,,,35000,,,,,,35000,,,,,,,,,,,,375000
1129,,,,,,,,175000,,,,,,125000,,,,,,,,,,,,325000
1130,,,,,,,,175000,,,,,,45000,,,,,,,,,,,,125000
1131,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,35000
1132,,,,,,,,35000,,,,,,45000,,,,,,,,,,,,275000
1133,,,,,,,,35000,,,,,,35000,,,,,,,,,,,,35000
1134,,,,,,,,225000,,,,,,35000,,,,,,,,,,,,35000
1135,,,,,,,,35000,,,,,,35000,,,,,,,,,,,,175000
1136,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,25000
1137,,,,,,,,25000,,,,,,35000,,,,,,,,,,,,60000
1138,,,,,,,,25000,,,,,,35000,,,,,,,,,,,,60000
1139,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,125000
1140,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,125000
1141,,,,,,,,175000,,,,,,35000,,,,,,,,,,,,25000
1142,,,,,,,,175000,,,,,,25000,,,,,,,,,,,,25000
1143,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,175000
1144,,,,,,,,35000,,,,,,85000,,,,,,,,,,,,175000
1145,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,85000
1146,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,85000
1147,,,,,,,,45000,,,,,,45000,,,,,,,,,,,,375000
1148,,,,,,,,25000,,,,,,45000,,,,,,,,,,,,25000
1149,,,,,,,,60000,,,,,,45000,,,,,,,,,,,,85000
1150,,,,,,,,5000,,,,,,60000,,,,,,,,,,,,45000
1151,,,,,,,,5000,,,,,,60000,,,,,,,,,,,,175000
1152,,,,,,,,25000,,,,,,60000,,,,,,,,,,,,375000
1153,,,,,,,,45000,,,,,,60000,,,,,,,,,,,,175000
1154,,,,,,,,125000,,,,,,225000,,,,,,,,,,,,375000
1155,,,,,,,,45000,,,,,,45000,,,,,,,,,,,,45000
1156,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,45000
1157,,,,,,,,60000,,,,,,125000,,,,,,,,,,,,45000
1158,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,85000
1159,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,225000
1160,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,125000
1161,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,375000
1162,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,175000
1163,,,,,,,,175000,,,,,,125000,,,,,,,,,,,,225000
1164,,,,,,,,60000,,,,,,60000,,,,,,,,,,,,225000
1165,,,,,,,,45000,,,,,,25000,,,,,,,,,,,,225000
1166,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,225000
1167,,,,,,,,45000,,,,,,60000,,,,,,,,,,,,375000
1168,,,,,,,,35000,,,,,,225000,,,,,,,,,,,,125000
1169,,,,,,,,225000,,,,,,125000,,,,,,,,,,,,85000
1170,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,85000
1171,,,,,,,,60000,,,,,,125000,,,,,,,,,,,,85000
1172,,,,,,,,125000,,,,,,375000,,,,,,,,,,,,85000
1173,,,,,,,,125000,,,,,,225000,,,,,,,,,,,,175000
1174,,,,,,,,175000,,,,,,125000,,,,,,,,,,,,125000
1175,,,,,,,,275000,,,,,,125000,,,,,,,,,,,,85000
1176,,,,,,,,275000,,,,,,125000,,,,,,,,,,,,85000
1177,,,,,,,,375000,,,,,,125000,,,,,,,,,,,,125000
1178,,,,,,,,325000,,,,,,85000,,,,,,,,,,,,85000
1179,,,,,,,,325000,,,,,,85000,,,,,,,,,,,,225000
1180,,,,,,,,35000,,,,,,125000,,,,,,,,,,,,45000
1181,,,,,,,,225000,,,,,,175000,,,,,,,,,,,,225000
1182,,,,,,,,60000,,,,,,45000,,,,,,,,,,,,85000
1183,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,375000
1184,,,,,,,,225000,,,,,,125000,,,,,,,,,,,,85000
1185,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,60000
1186,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,125000
1187,,,,,,,,60000,,,,,,375000,,,,,,,,,,,,60000
1188,,,,,,,,25000,,,,,,175000,,,,,,,,,,,,375000
1189,,,,,,,,35000,,,,,,175000,,,,,,,,,,,,225000
1190,,,,,,,,5000,,,,,,225000,,,,,,,,,,,,125000
1191,,,,,,,,5000,,,,,,45000,,,,,,,,,,,,175000
1192,,,,,,,,125000,,,,,,35000,,,,,,,,,,,,175000
1193,,,,,,,,275000,,,,,,35000,,,,,,,,,,,,275000
1194,,,,,,,,85000,,,,,,375000,,,,,,,,,,,,325000
1195,,,,,,,,35000,,,,,,125000,,,,,,,,,,,,375000
1196,,,,,,,,35000,,,,,,375000,,,,,,,,,,,,375000
1197,,,,,,,,35000,,,,,,375000,,,,,,,,,,,,375000
1198,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,375000
1199,,,,,,,,60000,,,,,,60000,,,,,,,,,,,,275000
1200,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,35000
1201,,,,,,,,125000,,,,,,175000,,,,,,,,,,,,35000
1202,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,35000
1203,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,35000
1204,,,,,,,,325000,,,,,,60000,,,,,,,,,,,,35000
1205,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,35000
1206,,,,,,,,175000,,,,,,35000,,,,,,,,,,,,85000
1207,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,85000
1208,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,225000
1209,,,,,,,,45000,,,,,,45000,,,,,,,,,,,,60000
1210,,,,,,,,225000,,,,,,45000,,,,,,,,,,,,60000
1211,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,60000
1212,,,,,,,,225000,,,,,,85000,,,,,,,,,,,,85000
1213,,,,,,,,275000,,,,,,175000,,,,,,,,,,,,85000
1214,,,,,,,,325000,,,,,,85000,,,,,,,,,,,,225000
1215,,,,,,,,45000,,,,,,60000,,,,,,,,,,,,225000
1216,,,,,,,,25000,,,,,,125000,,,,,,,,,,,,275000
1217,,,,,,,,25000,,,,,,60000,,,,,,,,,,,,85000
1218,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,85000
1219,,,,,,,,25000,,,,,,35000,,,,,,,,,,,,60000
1220,,,,,,,,25000,,,,,,35000,,,,,,,,,,,,25000
1221,,,,,,,,35000,,,,,,45000,,,,,,,,,,,,25000
1222,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,25000
1223,,,,,,,,15000,,,,,,15000,,,,,,,,,,,,35000
1224,,,,,,,,15000,,,,,,35000,,,,,,,,,,,,35000
1225,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,125000
1226,,,,,,,,45000,,,,,,375000,,,,,,,,,,,,35000
1227,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,15000
1228,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,15000
1229,,,,,,,,125000,,,,,,25000,,,,,,,,,,,,15000
1230,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,15000
1231,,,,,,,,125000,,,,,,275000,,,,,,,,,,,,15000
1232,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,85000
1233,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,45000
1234,,,,,,,,225000,,,,,,175000,,,,,,,,,,,,25000
1235,,,,,,,,60000,,,,,,125000,,,,,,,,,,,,85000
1236,,,,,,,,60000,,,,,,225000,,,,,,,,,,,,175000
1237,,,,,,,,175000,,,,,,325000,,,,,,,,,,,,60000
1238,,,,,,,,45000,,,,,,225000,,,,,,,,,,,,60000
1239,,,,,,,,45000,,,,,,175000,,,,,,,,,,,,85000
1240,,,,,,,,35000,,,,,,275000,,,,,,,,,,,,85000
1241,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,125000
1242,,,,,,,,45000,,,,,,125000,,,,,,,,,,,,15000
1243,,,,,,,,60000,,,,,,225000,,,,,,,,,,,,15000
1244,,,,,,,,125000,,,,,,225000,,,,,,,,,,,,15000
1245,,,,,,,,85000,,,,,,375000,,,,,,,,,,,,85000
1246,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,85000
1247,,,,,,,,225000,,,,,,85000,,,,,,,,,,,,85000
1248,,,,,,,,275000,,,,,,175000,,,,,,,,,,,,375000
1249,,,,,,,,375000,,,,,,175000,,,,,,,,,,,,325000
1250,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,225000
1251,,,,,,,,125000,,,,,,35000,,,,,,,,,,,,175000
1252,,,,,,,,175000,,,,,,25000,,,,,,,,,,,,175000
1253,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,175000
1254,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,175000
1255,,,,,,,,325000,,,,,,35000,,,,,,,,,,,,125000
1256,,,,,,,,375000,,,,,,125000,,,,,,,,,,,,225000
1257,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,125000
1258,,,,,,,,375000,,,,,,45000,,,,,,,,,,,,175000
1259,,,,,,,,125000,,,,,,275000,,,,,,,,,,,,375000
1260,,,,,,,,275000,,,,,,60000,,,,,,,,,,,,35000
1261,,,,,,,,375000,,,,,,125000,,,,,,,,,,,,
1262,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1263,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1264,,,,,,,,225000,,,,,,60000,,,,,,,,,,,,
1265,,,,,,,,375000,,,,,,25000,,,,,,,,,,,,
1266,,,,,,,,375000,,,,,,25000,,,,,,,,,,,,
1267,,,,,,,,85000,,,,,,5000,,,,,,,,,,,,
1268,,,,,,,,325000,,,,,,225000,,,,,,,,,,,,
1269,,,,,,,,85000,,,,,,225000,,,,,,,,,,,,
1270,,,,,,,,35000,,,,,,225000,,,,,,,,,,,,
1271,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,
1272,,,,,,,,35000,,,,,,85000,,,,,,,,,,,,
1273,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,
1274,,,,,,,,375000,,,,,,45000,,,,,,,,,,,,
1275,,,,,,,,125000,,,,,,35000,,,,,,,,,,,,
1276,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,
1277,,,,,,,,60000,,,,,,45000,,,,,,,,,,,,
1278,,,,,,,,15000,,,,,,45000,,,,,,,,,,,,
1279,,,,,,,,25000,,,,,,85000,,,,,,,,,,,,
1280,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,
1281,,,,,,,,45000,,,,,,35000,,,,,,,,,,,,
1282,,,,,,,,35000,,,,,,45000,,,,,,,,,,,,
1283,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1284,,,,,,,,45000,,,,,,175000,,,,,,,,,,,,
1285,,,,,,,,375000,,,,,,375000,,,,,,,,,,,,
1286,,,,,,,,175000,,,,,,375000,,,,,,,,,,,,
1287,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1288,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1289,,,,,,,,125000,,,,,,25000,,,,,,,,,,,,
1290,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,
1291,,,,,,,,375000,,,,,,45000,,,,,,,,,,,,
1292,,,,,,,,85000,,,,,,275000,,,,,,,,,,,,
1293,,,,,,,,375000,,,,,,175000,,,,,,,,,,,,
1294,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1295,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1296,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1297,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1298,,,,,,,,45000,,,,,,15000,,,,,,,,,,,,
1299,,,,,,,,60000,,,,,,25000,,,,,,,,,,,,
1300,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1301,,,,,,,,125000,,,,,,125000,,,,,,,,,,,,
1302,,,,,,,,125000,,,,,,175000,,,,,,,,,,,,
1303,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,
1304,,,,,,,,225000,,,,,,25000,,,,,,,,,,,,
1305,,,,,,,,375000,,,,,,275000,,,,,,,,,,,,
1306,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,
1307,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1308,,,,,,,,325000,,,,,,60000,,,,,,,,,,,,
1309,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,
1310,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1311,,,,,,,,45000,,,,,,45000,,,,,,,,,,,,
1312,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1313,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,
1314,,,,,,,,175000,,,,,,35000,,,,,,,,,,,,
1315,,,,,,,,225000,,,,,,60000,,,,,,,,,,,,
1316,,,,,,,,225000,,,,,,35000,,,,,,,,,,,,
1317,,,,,,,,35000,,,,,,175000,,,,,,,,,,,,
1318,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1319,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1320,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,
1321,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1322,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,
1323,,,,,,,,175000,,,,,,225000,,,,,,,,,,,,
1324,,,,,,,,85000,,,,,,275000,,,,,,,,,,,,
1325,,,,,,,,175000,,,,,,375000,,,,,,,,,,,,
1326,,,,,,,,225000,,,,,,60000,,,,,,,,,,,,
1327,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,
1328,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,
1329,,,,,,,,60000,,,,,,275000,,,,,,,,,,,,
1330,,,,,,,,125000,,,,,,375000,,,,,,,,,,,,
1331,,,,,,,,225000,,,,,,85000,,,,,,,,,,,,
1332,,,,,,,,45000,,,,,,175000,,,,,,,,,,,,
1333,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1334,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1335,,,,,,,,15000,,,,,,35000,,,,,,,,,,,,
1336,,,,,,,,85000,,,,,,35000,,,,,,,,,,,,
1337,,,,,,,,125000,,,,,,35000,,,,,,,,,,,,
1338,,,,,,,,175000,,,,,,325000,,,,,,,,,,,,
1339,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1340,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,
1341,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,
1342,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1343,,,,,,,,275000,,,,,,35000,,,,,,,,,,,,
1344,,,,,,,,60000,,,,,,60000,,,,,,,,,,,,
1345,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,
1346,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,
1347,,,,,,,,125000,,,,,,175000,,,,,,,,,,,,
1348,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1349,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1350,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,
1351,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1352,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,
1353,,,,,,,,225000,,,,,,60000,,,,,,,,,,,,
1354,,,,,,,,375000,,,,,,35000,,,,,,,,,,,,
1355,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,
1356,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1357,,,,,,,,35000,,,,,,85000,,,,,,,,,,,,
1358,,,,,,,,125000,,,,,,35000,,,,,,,,,,,,
1359,,,,,,,,85000,,,,,,35000,,,,,,,,,,,,
1360,,,,,,,,225000,,,,,,225000,,,,,,,,,,,,
1361,,,,,,,,85000,,,,,,375000,,,,,,,,,,,,
1362,,,,,,,,225000,,,,,,35000,,,,,,,,,,,,
1363,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1364,,,,,,,,45000,,,,,,60000,,,,,,,,,,,,
1365,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1366,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1367,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,
1368,,,,,,,,325000,,,,,,175000,,,,,,,,,,,,
1369,,,,,,,,25000,,,,,,325000,,,,,,,,,,,,
1370,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1371,,,,,,,,60000,,,,,,25000,,,,,,,,,,,,
1372,,,,,,,,85000,,,,,,25000,,,,,,,,,,,,
1373,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,
1374,,,,,,,,25000,,,,,,85000,,,,,,,,,,,,
1375,,,,,,,,25000,,,,,,45000,,,,,,,,,,,,
1376,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,
1377,,,,,,,,25000,,,,,,15000,,,,,,,,,,,,
1378,,,,,,,,175000,,,,,,375000,,,,,,,,,,,,
1379,,,,,,,,175000,,,,,,35000,,,,,,,,,,,,
1380,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,
1381,,,,,,,,25000,,,,,,15000,,,,,,,,,,,,
1382,,,,,,,,60000,,,,,,15000,,,,,,,,,,,,
1383,,,,,,,,175000,,,,,,15000,,,,,,,,,,,,
1384,,,,,,,,175000,,,,,,125000,,,,,,,,,,,,
1385,,,,,,,,85000,,,,,,225000,,,,,,,,,,,,
1386,,,,,,,,125000,,,,,,15000,,,,,,,,,,,,
1387,,,,,,,,85000,,,,,,15000,,,,,,,,,,,,
1388,,,,,,,,275000,,,,,,125000,,,,,,,,,,,,
1389,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1390,,,,,,,,45000,,,,,,125000,,,,,,,,,,,,
1391,,,,,,,,35000,,,,,,375000,,,,,,,,,,,,
1392,,,,,,,,35000,,,,,,125000,,,,,,,,,,,,
1393,,,,,,,,85000,,,,,,25000,,,,,,,,,,,,
1394,,,,,,,,60000,,,,,,25000,,,,,,,,,,,,
1395,,,,,,,,60000,,,,,,45000,,,,,,,,,,,,
1396,,,,,,,,60000,,,,,,25000,,,,,,,,,,,,
1397,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,
1398,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1399,,,,,,,,45000,,,,,,60000,,,,,,,,,,,,
1400,,,,,,,,35000,,,,,,175000,,,,,,,,,,,,
1401,,,,,,,,35000,,,,,,85000,,,,,,,,,,,,
1402,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1403,,,,,,,,35000,,,,,,25000,,,,,,,,,,,,
1404,,,,,,,,60000,,,,,,15000,,,,,,,,,,,,
1405,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,
1406,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,
1407,,,,,,,,60000,,,,,,125000,,,,,,,,,,,,
1408,,,,,,,,175000,,,,,,45000,,,,,,,,,,,,
1409,,,,,,,,45000,,,,,,45000,,,,,,,,,,,,
1410,,,,,,,,45000,,,,,,60000,,,,,,,,,,,,
1411,,,,,,,,225000,,,,,,35000,,,,,,,,,,,,
1412,,,,,,,,225000,,,,,,175000,,,,,,,,,,,,
1413,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1414,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,
1415,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,
1416,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,
1417,,,,,,,,175000,,,,,,125000,,,,,,,,,,,,
1418,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1419,,,,,,,,275000,,,,,,225000,,,,,,,,,,,,
1420,,,,,,,,175000,,,,,,45000,,,,,,,,,,,,
